Timestamp,Row,Col,x,y,z,distance,IMU_x,IMU_y,IMU_z,IMU_roll,IMU_pitch,IMU_yaw,LiDAR_x,LiDAR_y,LiDAR_z,LiDAR_roll,LiDAR_pitch,LiDAR_yaw,EKF_x,EKF_y,EKF_z,EKF_roll,EKF_pitch,EKF_yaw
78675,1,2,1136.01,116.68,1141.74,518,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,1,3,1083.27,85.43,1131.89,502,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,1,4,1046.23,49.00,1109.02,506,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,1,5,2258.37,-1034.37,-649.85,2768,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,1,6,2015.15,-1221.06,-742.18,2739,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,1,7,1223.39,-551.94,364.24,1302,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,2,0,3243.18,218.45,-219.16,2771,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,2,1,2983.17,4.00,-331.07,2753,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,2,2,1109.68,163.60,1113.45,521,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,2,3,1059.55,129.97,1102.08,508,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,2,4,1017.77,95.61,1084.21,505,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,2,5,2102.34,-778.45,-784.07,2761,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,2,6,1861.70,-967.73,-875.50,2733,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,2,7,1161.45,-448.47,271.24,1332,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,3,0,3104.76,463.29,-360.60,2781,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,3,1,2837.15,246.48,-465.03,2753,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,3,2,1090.25,208.60,1079.13,533,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,3,3,1030.79,175.15,1079.72,505,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,3,4,989.93,140.51,1061.29,503,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,3,5,1163.21,-30.71,625.37,982,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,3,6,1727.63,-737.72,-1035.77,2763,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,3,7,1087.24,-325.50,218.83,1319,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,4,0,2941.44,701.54,-478.63,2759,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,4,1,2680.82,484.44,-584.49,2736,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,4,2,2461.48,284.69,-708.53,2748,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,4,3,1008.75,218.61,1048.77,513,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,4,4,963.59,184.26,1037.13,503,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,4,5,1823.87,-301.44,-1080.38,2793,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,4,6,1573.92,-489.60,-1140.76,2734,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,4,7,998.42,-179.85,244.66,1230,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,5,0,2814.61,951.11,-632.58,2785,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,5,1,2551.58,729.60,-736.88,2760,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,5,2,1480.19,380.16,376.73,1304,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,5,3,981.05,263.77,1024.69,512,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,5,4,938.59,228.41,1008.95,507,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,5,5,1071.60,137.38,496.64,1017,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,5,6,851.44,158.98,985.43,489,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,5,7,934.70,-73.85,175.35,1239,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,6,0,1109.28,437.72,1031.39,552,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,6,1,1504.35,589.45,382.43,1284,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,6,2,1395.24,494.67,333.17,1279,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,6,3,952.39,310.50,999.74,511,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,6,4,909.19,274.59,987.22,503,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,6,5,1021.83,230.08,422.89,1039,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,6,6,1052.68,101.98,-232.53,1618,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,6,7,868.58,36.35,91.78,1258,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,7,0,1083.18,496.04,992.98,562,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,7,1,1440.89,722.84,293.20,1306,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,7,2,1317.70,618.12,268.91,1274,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,7,3,921.57,359.96,974.15,509,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,7,4,881.45,324.62,953.91,509,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,7,5,959.59,331.14,372.18,1034,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,7,6,907.51,257.36,67.87,1269,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
78675,7,7,792.57,161.80,66.66,1221,2.59,-477.96,519.46,0.43,0.06,1.80,731.41,240.64,1479.41,39.23,57.02,-15.28,725.66,247.80,1477.53,39.61,56.27,-14.08
80176,0,0,3570.93,-349.59,10.65,2799,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,0,1,3276.95,-550.21,-87.50,2754,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,0,2,1163.33,51.87,1169.53,508,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,0,3,1113.69,21.61,1156.43,497,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,0,4,1074.44,-12.63,1136.17,498,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,0,5,2378.93,-1316.69,-534.81,2761,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,0,6,2172.54,-1547.49,-690.08,2814,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,0,7,1932.13,-1784.73,-840.59,2846,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,1,0,3390.78,-70.39,-124.54,2781,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,1,1,3102.77,-274.46,-220.79,2738,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,1,2,1131.42,102.96,1145.10,505,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,1,3,1084.75,70.84,1130.58,497,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,1,4,1045.44,36.70,1110.27,498,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,1,5,2217.09,-1042.29,-676.84,2759,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,1,6,1973.02,-1226.62,-771.41,2735,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,1,7,1197.60,-543.06,376.48,1272,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,2,0,3215.65,188.17,-243.81,2755,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,2,1,2955.80,-20.60,-356.25,2741,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,2,2,1105.31,149.51,1119.06,507,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,2,3,1059.56,116.27,1104.10,500,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,2,4,1019.95,82.02,1083.62,501,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,2,5,2065.58,-785.46,-809.65,2757,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,2,6,1816.63,-964.83,-889.01,2717,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,2,7,1144.15,-451.88,266.86,1324,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,3,0,3076.05,434.72,-377.07,2761,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,3,1,2823.20,224.22,-495.57,2756,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,3,2,1082.05,194.43,1091.49,512,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,3,3,1035.07,160.51,1078.26,503,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,3,4,993.13,126.99,1060.96,500,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,3,5,1923.36,-540.85,-944.23,2763,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,3,6,1679.80,-728.08,-1032.07,2734,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,3,7,1068.01,-322.48,229.79,1298,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,4,0,2906.64,672.94,-481.23,2728,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,4,1,2677.47,466.98,-620.16,2752,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,4,2,1062.32,239.74,1058.93,523,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,4,3,1007.37,205.04,1057.49,500,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,4,4,969.96,170.35,1032.50,506,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,4,5,1781.97,-298.08,-1076.82,2768,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,4,6,1536.56,-485.60,-1153.88,2729,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,4,7,980.25,-173.71,271.60,1197,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,5,0,2787.88,924.92,-634.46,2761,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,5,1,2545.99,716.32,-765.45,2772,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,5,2,1030.88,285.74,1040.36,516,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,5,3,981.11,249.71,1034.04,500,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,5,4,942.16,215.66,1011.56,503,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,5,5,1062.92,130.09,508.20,1001,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,5,6,870.73,136.44,920.06,553,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,5,7,911.69,-57.27,255.59,1159,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,6,0,1112.84,419.81,1035.78,545,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,6,1,1497.00,572.08,389.16,1270,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,6,2,1000.67,332.85,1018.81,512,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,6,3,954.26,296.25,1008.73,501,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,6,4,914.72,262.35,987.04,503,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,6,5,1005.87,223.08,468.58,992,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,6,6,1031.87,104.25,-200.43,1584,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,6,7,851.60,45.12,162.64,1192,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,7,0,1570.36,817.72,334.21,1322,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,7,1,1421.43,696.77,325.84,1267,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,7,2,978.59,388.58,975.99,529,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,7,3,928.45,347.91,973.75,510,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,7,4,885.43,312.17,960.88,503,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,7,5,999.81,343.18,155.61,1236,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,7,6,915.82,257.77,-74.74,1397,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
80176,7,7,782.04,163.42,105.28,1188,25.95,-495.67,519.73,1.49,1.57,0.52,733.88,233.47,1480.34,40.07,56.68,-13.10,737.93,232.56,1479.66,40.37,57.23,-14.23
82176,0,0,3479.23,54.17,-308.49,2849,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,0,1,1194.56,138.49,1163.04,524,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,0,2,1154.28,94.52,1146.33,524,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,0,3,1492.86,-108.13,749.88,1040,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,0,4,2537.22,-855.65,-587.83,2742,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,0,5,2345.46,-1086.08,-687.12,2761,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,0,6,1025.59,-105.88,1036.78,578,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,0,7,966.27,-139.59,1041.31,550,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,1,0,3192.35,303.94,-384.86,2777,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,1,1,1147.90,185.26,1144.95,517,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,1,2,1109.61,141.59,1126.97,519,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,1,3,1399.02,-11.89,718.85,1021,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,1,4,1309.35,-85.47,709.02,995,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,1,5,2116.61,-832.23,-787.85,2736,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,1,6,1318.45,-422.49,322.48,1366,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,1,7,924.59,-93.16,1013.42,554,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,2,0,2990.19,534.42,-501.10,2779,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,2,1,1115.81,228.33,1117.50,525,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
82176,2,2,1076.10,184.21,1099.98,526,-11.34,-655.53,517.14,0.98,-0.85,7.22,743.91,267.09,1530.97,35.42,72.77,-8.08,732.32,215.00,1516.53,37.64,63.79,-7.81
