frame,row,col,x,y,z,is_edge,is_planar
85,38,0,601.000000,-1035.000000,2760.000000,0,0
85,38,1,591.000000,-967.000000,2729.000000,0,0
85,38,2,579.000000,-899.000000,2690.000000,0,0
85,38,3,566.000000,-832.000000,2647.000000,0,0
85,38,4,555.000000,-768.000000,2607.000000,0,0
85,38,5,543.000000,-707.000000,2566.000000,0,0
85,38,6,534.000000,-650.000000,2535.000000,0,0
85,38,7,526.000000,-596.000000,2506.000000,0,0
85,38,8,519.000000,-544.000000,2483.000000,0,0
85,38,9,510.000000,-492.000000,2449.000000,0,1
85,38,10,502.000000,-442.000000,2417.000000,0,0
85,38,11,496.000000,-395.000000,2395.000000,0,0
85,38,12,487.000000,-347.000000,2357.000000,0,1
85,38,13,480.000000,-302.000000,2329.000000,0,0
85,38,14,476.000000,-259.000000,2312.000000,0,0
85,38,15,470.000000,-217.000000,2290.000000,0,0
85,38,16,465.000000,-175.000000,2267.000000,0,1
85,38,17,457.000000,-134.000000,2231.000000,0,0
85,38,18,454.000000,-95.000000,2216.000000,0,0
85,38,19,448.000000,-56.000000,2189.000000,0,0
85,38,20,444.000000,-19.000000,2172.000000,0,0
85,38,21,438.000000,18.000000,2141.000000,0,0
85,38,22,437.000000,55.000000,2133.000000,0,0
85,38,23,430.000000,90.000000,2101.000000,0,0
85,38,24,427.000000,125.000000,2083.000000,0,0
85,38,25,422.000000,159.000000,2056.000000,1,0
85,38,26,418.000000,192.000000,2033.000000,1,0
85,38,27,418.000000,227.000000,2030.000000,0,0
85,38,28,417.000000,261.000000,2017.000000,0,0
85,38,29,414.000000,294.000000,1998.000000,0,0
85,38,30,410.000000,326.000000,1974.000000,0,0
85,38,31,409.000000,359.000000,1962.000000,0,0
85,38,32,407.000000,391.000000,1945.000000,0,0
85,38,33,404.000000,422.000000,1923.000000,0,0
85,38,34,403.000000,454.000000,1910.000000,0,0
85,38,35,401.000000,485.000000,1891.000000,0,0
85,38,36,400.000000,517.000000,1877.000000,0,0
85,38,37,398.000000,548.000000,1858.000000,0,0
85,38,38,396.000000,579.000000,1842.000000,0,0
85,38,39,395.000000,610.000000,1825.000000,0,0
85,38,40,393.000000,640.000000,1804.000000,0,0
85,38,41,393.000000,671.000000,1789.000000,0,0
85,39,0,658.000000,-1045.000000,2774.000000,0,0
85,39,1,644.000000,-973.000000,2735.000000,0,0
85,39,2,631.000000,-904.000000,2695.000000,0,0
85,39,3,618.000000,-838.000000,2654.000000,0,0
85,39,4,605.000000,-773.000000,2612.000000,0,0
85,39,5,591.000000,-709.000000,2565.000000,0,0
85,39,6,581.000000,-652.000000,2533.000000,0,0
85,39,7,574.000000,-600.000000,2513.000000,0,0
85,39,8,566.000000,-547.000000,2486.000000,0,1
85,39,9,556.000000,-494.000000,2451.000000,0,0
85,39,10,550.000000,-446.000000,2432.000000,0,0
85,39,11,539.000000,-396.000000,2393.000000,0,1
85,39,12,531.000000,-349.000000,2364.000000,0,0
85,39,13,523.000000,-303.000000,2333.000000,0,0
85,39,14,518.000000,-260.000000,2316.000000,0,0
85,39,15,513.000000,-218.000000,2295.000000,0,0
85,39,16,506.000000,-176.000000,2268.000000,0,0
85,39,17,499.000000,-135.000000,2239.000000,0,1
85,39,18,488.000000,-94.000000,2193.000000,1,0
85,39,19,487.000000,-56.000000,2189.000000,0,0
85,39,20,484.000000,-19.000000,2177.000000,0,0
85,39,21,477.000000,18.000000,2144.000000,0,1
85,39,22,472.000000,55.000000,2118.000000,0,0
85,39,23,466.000000,90.000000,2093.000000,1,0
85,39,24,462.000000,125.000000,2071.000000,1,0
85,39,25,461.000000,160.000000,2063.000000,0,0
85,39,26,459.000000,195.000000,2049.000000,0,0
85,39,27,457.000000,229.000000,2039.000000,0,0
85,39,28,453.000000,262.000000,2015.000000,0,0
85,39,29,451.000000,296.000000,2002.000000,0,0
85,39,30,448.000000,328.000000,1981.000000,0,0
85,39,31,444.000000,360.000000,1959.000000,0,0
85,39,32,442.000000,392.000000,1942.000000,0,0
85,39,33,439.000000,423.000000,1922.000000,0,0
85,39,34,439.000000,457.000000,1913.000000,0,0
85,39,35,435.000000,486.000000,1887.000000,0,0
85,39,36,435.000000,519.000000,1878.000000,0,0
85,39,37,432.000000,549.000000,1855.000000,0,0
85,39,38,431.000000,581.000000,1842.000000,0,0
85,39,39,429.000000,611.000000,1820.000000,0,0
85,39,40,428.000000,643.000000,1805.000000,0,0
85,39,41,427.000000,674.000000,1789.000000,0,0
85,40,0,708.000000,-1044.000000,2759.000000,0,0
85,40,1,698.000000,-979.000000,2740.000000,0,0
85,40,2,686.000000,-912.000000,2706.000000,0,0
85,40,3,673.000000,-846.000000,2670.000000,0,0
85,40,4,657.000000,-779.000000,2622.000000,0,1
85,40,5,641.000000,-714.000000,2572.000000,0,0
85,40,6,631.000000,-657.000000,2542.000000,0,0
85,40,7,622.000000,-603.000000,2516.000000,0,0
85,40,8,612.000000,-549.000000,2485.000000,0,0
85,40,9,604.000000,-499.000000,2463.000000,0,0
85,40,10,592.000000,-447.000000,2423.000000,0,1
85,40,11,582.000000,-397.000000,2389.000000,0,0
85,40,12,575.000000,-351.000000,2365.000000,0,0
85,40,13,568.000000,-306.000000,2344.000000,0,0
85,40,14,561.000000,-262.000000,2317.000000,0,0
85,40,15,554.000000,-219.000000,2295.000000,0,0
85,40,16,550.000000,-178.000000,2280.000000,0,0
85,40,17,542.000000,-136.000000,2248.000000,0,0
85,40,18,535.000000,-96.000000,2220.000000,0,1
85,40,19,524.000000,-56.000000,2178.000000,1,0
85,40,20,523.000000,-19.000000,2174.000000,0,0
85,40,21,513.000000,18.000000,2132.000000,0,1
85,40,22,508.000000,55.000000,2109.000000,1,0
85,40,23,505.000000,91.000000,2097.000000,0,0
85,40,24,503.000000,126.000000,2085.000000,0,0
85,40,25,501.000000,162.000000,2074.000000,0,0
85,40,26,498.000000,196.000000,2058.000000,0,0
85,40,27,494.000000,230.000000,2038.000000,0,0
85,40,28,490.000000,263.000000,2016.000000,0,0
85,40,29,487.000000,297.000000,1999.000000,0,0
85,40,30,484.000000,329.000000,1978.000000,0,0
85,40,31,481.000000,362.000000,1962.000000,0,0
85,40,32,477.000000,393.000000,1938.000000,0,0
85,40,33,475.000000,425.000000,1924.000000,0,0
85,40,34,472.000000,456.000000,1904.000000,0,0
85,40,35,470.000000,487.000000,1883.000000,0,0
85,40,36,469.000000,520.000000,1872.000000,0,0
85,40,37,467.000000,552.000000,1855.000000,0,0
85,40,38,466.000000,583.000000,1840.000000,0,0
85,40,39,463.000000,613.000000,1818.000000,0,0
85,40,40,461.000000,643.000000,1798.000000,0,0
85,40,41,460.000000,675.000000,1783.000000,0,0
85,41,0,767.000000,-1055.000000,2776.000000,0,0
85,41,1,752.000000,-984.000000,2740.000000,0,0
85,41,2,736.000000,-914.000000,2699.000000,0,0
85,41,3,724.000000,-850.000000,2669.000000,0,0
85,41,4,709.000000,-785.000000,2628.000000,0,0
85,41,5,694.000000,-722.000000,2586.000000,0,0
85,41,6,681.000000,-662.000000,2547.000000,0,0
85,41,7,669.000000,-606.000000,2515.000000,0,0
85,41,8,662.000000,-554.000000,2497.000000,0,0
85,41,9,649.000000,-500.000000,2458.000000,0,0
85,41,10,640.000000,-451.000000,2433.000000,0,0
85,41,11,630.000000,-401.000000,2401.000000,0,1
85,41,12,619.000000,-352.000000,2365.000000,0,0
85,41,13,611.000000,-307.000000,2341.000000,0,0
85,41,14,603.000000,-263.000000,2315.000000,0,0
85,41,15,597.000000,-220.000000,2295.000000,0,1
85,41,16,587.000000,-177.000000,2261.000000,0,0
85,41,17,585.000000,-137.000000,2253.000000,0,0
85,41,18,573.000000,-96.000000,2212.000000,0,1
85,41,19,567.000000,-57.000000,2188.000000,0,0
85,41,20,560.000000,-19.000000,2163.000000,0,1
85,41,21,553.000000,18.000000,2133.000000,1,0
85,41,22,549.000000,55.000000,2118.000000,0,0
85,41,23,549.000000,92.000000,2115.000000,0,0
85,41,24,544.000000,127.000000,2094.000000,0,0
85,41,25,540.000000,163.000000,2077.000000,0,0
85,41,26,535.000000,197.000000,2053.000000,0,0
85,41,27,531.000000,231.000000,2033.000000,0,0
85,41,28,527.000000,264.000000,2014.000000,0,0
85,41,29,523.000000,297.000000,1994.000000,0,0
85,41,30,520.000000,330.000000,1975.000000,0,0
85,41,31,517.000000,363.000000,1960.000000,0,0
85,41,32,512.000000,393.000000,1932.000000,0,0
85,41,33,510.000000,426.000000,1918.000000,0,0
85,41,34,508.000000,458.000000,1903.000000,0,0
85,41,35,506.000000,490.000000,1885.000000,0,0
85,41,36,504.000000,522.000000,1869.000000,0,0
85,41,37,502.000000,553.000000,1852.000000,0,0
85,41,38,500.000000,584.000000,1833.000000,0,0
85,41,39,499.000000,616.000000,1818.000000,0,0
85,41,40,497.000000,646.000000,1798.000000,0,0
85,41,41,495.000000,677.000000,1780.000000,0,0
85,42,0,820.000000,-1057.000000,2766.000000,0,0
85,42,1,812.000000,-995.000000,2757.000000,0,0
85,42,2,794.000000,-923.000000,2713.000000,0,1
85,42,3,778.000000,-856.000000,2675.000000,0,0
85,42,4,762.000000,-790.000000,2633.000000,0,0
85,42,5,745.000000,-726.000000,2589.000000,0,0
85,42,6,729.000000,-664.000000,2544.000000,0,0
85,42,7,718.000000,-609.000000,2516.000000,0,0
85,42,8,708.000000,-556.000000,2491.000000,0,0
85,42,9,696.000000,-503.000000,2458.000000,0,1
85,42,10,683.000000,-451.000000,2421.000000,0,0
85,42,11,675.000000,-402.000000,2398.000000,0,0
85,42,12,665.000000,-355.000000,2371.000000,0,0
85,42,13,654.000000,-308.000000,2337.000000,0,0
85,42,14,647.000000,-264.000000,2316.000000,0,0
85,42,15,640.000000,-221.000000,2295.000000,0,0
85,42,16,634.000000,-179.000000,2277.000000,0,0
85,42,17,626.000000,-137.000000,2251.000000,0,0
85,42,18,620.000000,-97.000000,2229.000000,0,0
85,42,19,609.000000,-57.000000,2193.000000,0,1
85,42,20,601.000000,-19.000000,2163.000000,0,0
85,42,21,597.000000,19.000000,2149.000000,0,0
85,42,22,591.000000,56.000000,2125.000000,0,0
85,42,23,589.000000,92.000000,2119.000000,0,0
85,42,24,582.000000,128.000000,2092.000000,0,1
85,42,25,578.000000,163.000000,2075.000000,0,0
85,42,26,574.000000,198.000000,2054.000000,0,0
85,42,27,570.000000,232.000000,2035.000000,0,0
85,42,28,566.000000,266.000000,2019.000000,0,0
85,42,29,561.000000,299.000000,1995.000000,0,0
85,42,30,559.000000,333.000000,1982.000000,0,0
85,42,31,554.000000,364.000000,1957.000000,0,0
85,42,32,550.000000,396.000000,1935.000000,0,0
85,42,33,547.000000,428.000000,1918.000000,0,0
85,42,34,543.000000,459.000000,1897.000000,0,0
85,42,35,541.000000,491.000000,1879.000000,0,0
85,42,36,540.000000,524.000000,1867.000000,0,0
85,42,37,537.000000,554.000000,1845.000000,0,0
85,42,38,535.000000,586.000000,1831.000000,0,0
85,42,39,534.000000,618.000000,1816.000000,0,0
85,42,40,532.000000,649.000000,1797.000000,0,0
85,42,41,531.000000,680.000000,1780.000000,0,0
85,43,0,867.000000,-1051.000000,2736.000000,0,0
85,43,1,864.000000,-997.000000,2747.000000,0,0
85,43,2,849.000000,-929.000000,2716.000000,0,1
85,43,3,835.000000,-864.000000,2685.000000,0,0
85,43,4,820.000000,-800.000000,2653.000000,0,1
85,43,5,798.000000,-731.000000,2594.000000,0,0
85,43,6,784.000000,-672.000000,2560.000000,0,0
85,43,7,769.000000,-614.000000,2522.000000,0,0
85,43,8,757.000000,-559.000000,2491.000000,0,0
85,43,9,745.000000,-506.000000,2463.000000,0,0
85,43,10,734.000000,-455.000000,2433.000000,0,0
85,43,11,719.000000,-404.000000,2393.000000,0,0
85,43,12,709.000000,-356.000000,2365.000000,0,0
85,43,13,701.000000,-311.000000,2345.000000,0,0
85,43,14,691.000000,-265.000000,2315.000000,0,1
85,43,15,682.000000,-221.000000,2288.000000,0,0
85,43,16,675.000000,-179.000000,2268.000000,0,0
85,43,17,670.000000,-138.000000,2254.000000,0,0
85,43,18,664.000000,-98.000000,2236.000000,0,0
85,43,19,655.000000,-58.000000,2206.000000,0,1
85,43,20,645.000000,-19.000000,2175.000000,0,0
85,43,21,638.000000,19.000000,2151.000000,0,0
85,43,22,633.000000,56.000000,2133.000000,0,0
85,43,23,629.000000,93.000000,2117.000000,0,0
85,43,24,624.000000,129.000000,2097.000000,0,0
85,43,25,620.000000,165.000000,2081.000000,0,0
85,43,26,612.000000,198.000000,2051.000000,0,0
85,43,27,608.000000,233.000000,2033.000000,0,0
85,43,28,603.000000,267.000000,2014.000000,0,0
85,43,29,597.000000,299.000000,1987.000000,0,0
85,43,30,595.000000,333.000000,1975.000000,0,0
85,43,31,591.000000,366.000000,1956.000000,0,0
85,43,32,588.000000,398.000000,1938.000000,0,0
85,43,33,584.000000,430.000000,1918.000000,0,0
85,43,34,581.000000,462.000000,1897.000000,0,0
85,43,35,578.000000,494.000000,1880.000000,0,0
85,43,36,575.000000,525.000000,1860.000000,0,0
85,43,37,572.000000,555.000000,1840.000000,0,0
85,43,38,571.000000,589.000000,1828.000000,0,0
85,43,39,568.000000,619.000000,1808.000000,0,0
85,43,40,568.000000,652.000000,1795.000000,0,0
85,43,41,567.000000,684.000000,1781.000000,0,0
85,44,0,913.000000,-1045.000000,2705.000000,0,0
85,44,1,914.000000,-996.000000,2727.000000,0,0
85,44,2,906.000000,-936.000000,2721.000000,1,0
85,44,3,889.000000,-868.000000,2683.000000,0,1
85,44,4,872.000000,-803.000000,2648.000000,0,0
85,44,5,855.000000,-740.000000,2610.000000,0,0
85,44,6,836.000000,-676.000000,2562.000000,0,0
85,44,7,821.000000,-618.000000,2527.000000,0,0
85,44,8,805.000000,-562.000000,2489.000000,0,0
85,44,9,793.000000,-509.000000,2461.000000,0,0
85,44,10,782.000000,-458.000000,2437.000000,0,0
85,44,11,770.000000,-408.000000,2404.000000,0,1
85,44,12,756.000000,-359.000000,2369.000000,0,0
85,44,13,746.000000,-312.000000,2342.000000,0,0
85,44,14,737.000000,-267.000000,2319.000000,0,0
85,44,15,726.000000,-223.000000,2289.000000,0,0
85,44,16,719.000000,-180.000000,2270.000000,0,0
85,44,17,713.000000,-139.000000,2253.000000,0,0
85,44,18,705.000000,-98.000000,2231.000000,0,0
85,44,19,699.000000,-58.000000,2212.000000,0,0
85,44,20,688.000000,-19.000000,2179.000000,0,1
85,44,21,679.000000,19.000000,2147.000000,0,0
85,44,22,674.000000,56.000000,2131.000000,0,0
85,44,23,670.000000,93.000000,2117.000000,0,0
85,44,24,662.000000,129.000000,2091.000000,0,0
85,44,25,658.000000,165.000000,2075.000000,0,0
85,44,26,653.000000,200.000000,2056.000000,0,0
85,44,27,649.000000,235.000000,2038.000000,0,0
85,44,28,644.000000,269.000000,2018.000000,0,0
85,44,29,637.000000,301.000000,1990.000000,0,0
85,44,30,633.000000,334.000000,1971.000000,0,0
85,44,31,629.000000,368.000000,1954.000000,0,0
85,44,32,625.000000,400.000000,1934.000000,0,0
85,44,33,622.000000,432.000000,1917.000000,0,0
85,44,34,619.000000,465.000000,1898.000000,0,1
85,44,35,613.000000,495.000000,1873.000000,0,0
85,44,36,612.000000,528.000000,1860.000000,0,0
85,44,37,610.000000,560.000000,1844.000000,0,0
85,44,38,609.000000,593.000000,1831.000000,0,0
85,44,39,606.000000,623.000000,1809.000000,0,0
85,44,40,602.000000,653.000000,1787.000000,0,0
85,44,41,603.000000,687.000000,1778.000000,0,0
85,45,0,956.000000,-1037.000000,2666.000000,0,0
85,45,1,963.000000,-993.000000,2705.000000,0,0
85,45,2,958.000000,-937.000000,2706.000000,0,0
85,45,3,949.000000,-878.000000,2697.000000,1,0
85,45,4,929.000000,-811.000000,2657.000000,0,1
85,45,5,909.000000,-745.000000,2612.000000,0,0
85,45,6,890.000000,-682.000000,2570.000000,0,0
85,45,7,876.000000,-625.000000,2539.000000,0,0
85,45,8,858.000000,-567.000000,2499.000000,0,0
85,45,9,844.000000,-513.000000,2468.000000,0,0
85,45,10,832.000000,-462.000000,2440.000000,0,0
85,45,11,819.000000,-411.000000,2410.000000,0,0
85,45,12,808.000000,-363.000000,2384.000000,0,0
85,45,13,791.000000,-313.000000,2339.000000,0,0
85,45,14,780.000000,-268.000000,2311.000000,0,0
85,45,15,773.000000,-224.000000,2293.000000,0,0
85,45,16,762.000000,-181.000000,2265.000000,0,0
85,45,17,756.000000,-140.000000,2249.000000,0,0
85,45,18,750.000000,-99.000000,2233.000000,0,0
85,45,19,740.000000,-59.000000,2205.000000,0,0
85,45,20,733.000000,-19.000000,2185.000000,0,1
85,45,21,719.000000,19.000000,2143.000000,1,0
85,45,22,714.000000,57.000000,2128.000000,0,0
85,45,23,711.000000,94.000000,2118.000000,0,0
85,45,24,704.000000,130.000000,2092.000000,0,0
85,45,25,702.000000,167.000000,2086.000000,0,0
85,45,26,693.000000,201.000000,2056.000000,0,1
85,45,27,685.000000,235.000000,2027.000000,0,0
85,45,28,684.000000,270.000000,2018.000000,0,0
85,45,29,677.000000,303.000000,1992.000000,0,1
85,45,30,671.000000,336.000000,1969.000000,0,0
85,45,31,670.000000,371.000000,1960.000000,0,0
85,45,32,664.000000,402.000000,1934.000000,0,0
85,45,33,659.000000,434.000000,1914.000000,0,0
85,45,34,656.000000,467.000000,1896.000000,0,0
85,45,35,652.000000,498.000000,1875.000000,0,0
85,45,36,651.000000,532.000000,1863.000000,0,0
85,45,37,647.000000,562.000000,1841.000000,0,0
85,45,38,645.000000,594.000000,1824.000000,0,0
85,45,39,643.000000,626.000000,1808.000000,0,0
85,45,40,643.000000,660.000000,1796.000000,0,0
85,45,41,638.000000,689.000000,1771.000000,0,0
85,46,0,997.000000,-1027.000000,2623.000000,0,0
85,46,1,1005.000000,-985.000000,2663.000000,0,0
85,46,2,1008.000000,-936.000000,2686.000000,0,0
85,46,3,1003.000000,-882.000000,2690.000000,0,0
85,46,4,988.000000,-819.000000,2665.000000,1,0
85,46,5,969.000000,-755.000000,2628.000000,0,0
85,46,6,948.000000,-690.000000,2583.000000,0,1
85,46,7,929.000000,-629.000000,2541.000000,0,0
85,46,8,913.000000,-573.000000,2510.000000,0,0
85,46,9,897.000000,-518.000000,2474.000000,0,0
85,46,10,881.000000,-464.000000,2438.000000,0,0
85,46,11,869.000000,-414.000000,2412.000000,0,0
85,46,12,855.000000,-365.000000,2380.000000,0,0
85,46,13,844.000000,-318.000000,2356.000000,0,0
85,46,14,830.000000,-271.000000,2322.000000,0,0
85,46,15,819.000000,-226.000000,2296.000000,0,0
85,46,16,806.000000,-182.000000,2262.000000,0,0
85,46,17,800.000000,-140.000000,2248.000000,0,0
85,46,18,791.000000,-99.000000,2224.000000,0,0
85,46,19,784.000000,-59.000000,2207.000000,0,0
85,46,20,780.000000,-20.000000,2195.000000,1,0
85,46,21,764.000000,19.000000,2148.000000,0,1
85,46,22,754.000000,57.000000,2121.000000,0,0
85,46,23,750.000000,94.000000,2108.000000,0,0
85,46,24,746.000000,131.000000,2094.000000,0,1
85,46,25,738.000000,166.000000,2068.000000,0,0
85,46,26,736.000000,203.000000,2059.000000,0,0
85,46,27,726.000000,236.000000,2027.000000,0,1
85,46,28,723.000000,271.000000,2013.000000,0,0
85,46,29,718.000000,306.000000,1996.000000,0,0
85,46,30,713.000000,339.000000,1974.000000,0,0
85,46,31,707.000000,372.000000,1951.000000,0,0
85,46,32,702.000000,404.000000,1932.000000,0,0
85,46,33,697.000000,436.000000,1910.000000,0,0
85,46,34,694.000000,469.000000,1893.000000,0,0
85,46,35,690.000000,501.000000,1874.000000,0,0
85,46,36,687.000000,533.000000,1854.000000,0,0
85,46,37,686.000000,566.000000,1842.000000,0,0
85,46,38,681.000000,596.000000,1819.000000,0,0
85,46,39,679.000000,629.000000,1803.000000,0,0
85,46,40,678.000000,661.000000,1787.000000,0,0
85,46,41,678.000000,695.000000,1775.000000,0,0
85,47,0,1040.000000,-1020.000000,2587.000000,0,0
85,47,1,1051.000000,-980.000000,2632.000000,0,0
85,47,2,1055.000000,-933.000000,2658.000000,0,0
85,47,3,1057.000000,-885.000000,2680.000000,1,0
85,47,4,1044.000000,-824.000000,2663.000000,0,0
85,47,5,1026.000000,-760.000000,2630.000000,0,1
85,47,6,1005.000000,-697.000000,2589.000000,0,0
85,47,7,988.000000,-638.000000,2557.000000,0,0
85,47,8,966.000000,-577.000000,2511.000000,0,1
85,47,9,947.000000,-520.000000,2470.000000,0,0
85,47,10,933.000000,-468.000000,2441.000000,0,0
85,47,11,921.000000,-418.000000,2418.000000,0,0
85,47,12,906.000000,-368.000000,2386.000000,0,1
85,47,13,892.000000,-320.000000,2355.000000,0,0
85,47,14,881.000000,-273.000000,2330.000000,0,0
85,47,15,867.000000,-228.000000,2298.000000,0,0
85,47,16,855.000000,-184.000000,2269.000000,0,0
85,47,17,847.000000,-141.000000,2250.000000,0,0
85,47,18,836.000000,-100.000000,2225.000000,0,0
85,47,19,828.000000,-59.000000,2205.000000,0,0
85,47,20,820.000000,-20.000000,2184.000000,0,0
85,47,21,809.000000,19.000000,2154.000000,0,1
85,47,22,798.000000,57.000000,2123.000000,0,0
85,47,23,790.000000,94.000000,2101.000000,0,0
85,47,24,789.000000,132.000000,2095.000000,0,0
85,47,25,782.000000,168.000000,2073.000000,0,0
85,47,26,775.000000,204.000000,2053.000000,0,0
85,47,27,768.000000,238.000000,2029.000000,0,0
85,47,28,762.000000,273.000000,2009.000000,0,0
85,47,29,757.000000,307.000000,1991.000000,0,0
85,47,30,752.000000,341.000000,1971.000000,0,0
85,47,31,746.000000,373.000000,1948.000000,0,0
85,47,32,743.000000,408.000000,1934.000000,0,0
85,47,33,738.000000,440.000000,1913.000000,0,0
85,47,34,733.000000,471.000000,1890.000000,0,0
85,47,35,728.000000,503.000000,1868.000000,0,0
85,47,36,725.000000,535.000000,1851.000000,0,0
85,47,37,723.000000,568.000000,1836.000000,0,0
85,47,38,719.000000,599.000000,1815.000000,0,0
85,47,39,717.000000,632.000000,1799.000000,0,0
85,47,40,715.000000,664.000000,1782.000000,0,0
85,47,41,715.000000,698.000000,1770.000000,0,0
85,48,0,1082.000000,-1012.000000,2548.000000,0,0
85,48,1,1090.000000,-970.000000,2586.000000,0,0
85,48,2,1100.000000,-929.000000,2626.000000,1,0
85,48,3,1103.000000,-881.000000,2650.000000,0,0
85,48,4,1096.000000,-826.000000,2650.000000,0,0
85,48,5,1083.000000,-766.000000,2631.000000,1,0
85,48,6,1061.000000,-702.000000,2590.000000,0,0
85,48,7,1043.000000,-642.000000,2558.000000,0,0
85,48,8,1020.000000,-581.000000,2511.000000,0,0
85,48,9,1002.000000,-526.000000,2478.000000,0,0
85,48,10,983.000000,-471.000000,2439.000000,0,0
85,48,11,968.000000,-420.000000,2410.000000,0,0
85,48,12,956.000000,-370.000000,2385.000000,0,0
85,48,13,939.000000,-321.000000,2349.000000,0,0
85,48,14,927.000000,-275.000000,2325.000000,0,0
85,48,15,917.000000,-230.000000,2304.000000,0,0
85,48,16,904.000000,-185.000000,2275.000000,0,1
85,48,17,892.000000,-142.000000,2246.000000,0,0
85,48,18,881.000000,-100.000000,2222.000000,0,0
85,48,19,871.000000,-60.000000,2196.000000,0,0
85,48,20,862.000000,-20.000000,2176.000000,0,0
85,48,21,853.000000,19.000000,2152.000000,0,0
85,48,22,843.000000,58.000000,2125.000000,0,1
85,48,23,833.000000,95.000000,2099.000000,0,0
85,48,24,828.000000,132.000000,2085.000000,0,0
85,48,25,823.000000,169.000000,2068.000000,0,0
85,48,26,818.000000,205.000000,2052.000000,0,1
85,48,27,808.000000,239.000000,2024.000000,0,0
85,48,28,807.000000,276.000000,2017.000000,0,0
85,48,29,798.000000,309.000000,1988.000000,0,0
85,48,30,795.000000,344.000000,1974.000000,0,0
85,48,31,785.000000,375.000000,1944.000000,0,0
85,48,32,784.000000,410.000000,1934.000000,0,0
85,48,33,778.000000,443.000000,1912.000000,0,0
85,48,34,773.000000,475.000000,1890.000000,0,0
85,48,35,767.000000,506.000000,1865.000000,0,0
85,48,36,764.000000,539.000000,1850.000000,0,0
85,48,37,761.000000,571.000000,1832.000000,0,0
85,48,38,758.000000,603.000000,1814.000000,0,0
85,48,39,754.000000,634.000000,1793.000000,0,0
85,48,40,753.000000,668.000000,1780.000000,0,0
85,48,41,750.000000,699.000000,1759.000000,0,0
85,49,0,1124.000000,-1005.000000,2511.000000,0,0
85,49,1,1135.000000,-966.000000,2555.000000,0,0
85,49,2,1143.000000,-923.000000,2589.000000,0,0
85,49,3,1148.000000,-877.000000,2618.000000,0,0
85,49,4,1151.000000,-829.000000,2639.000000,1,0
85,49,5,1138.000000,-770.000000,2625.000000,0,0
85,49,6,1119.000000,-708.000000,2593.000000,0,0
85,49,7,1101.000000,-649.000000,2564.000000,0,0
85,49,8,1077.000000,-587.000000,2518.000000,0,1
85,49,9,1055.000000,-529.000000,2477.000000,0,0
85,49,10,1039.000000,-476.000000,2448.000000,0,0
85,49,11,1023.000000,-424.000000,2417.000000,0,1
85,49,12,1005.000000,-372.000000,2381.000000,0,0
85,49,13,992.000000,-325.000000,2357.000000,0,0
85,49,14,978.000000,-277.000000,2329.000000,0,0
85,49,15,965.000000,-231.000000,2301.000000,0,0
85,49,16,952.000000,-187.000000,2274.000000,0,0
85,49,17,940.000000,-143.000000,2248.000000,0,0
85,49,18,928.000000,-101.000000,2221.000000,0,0
85,49,19,919.000000,-60.000000,2201.000000,0,0
85,49,20,910.000000,-20.000000,2181.000000,0,1
85,49,21,896.000000,20.000000,2145.000000,0,0
85,49,22,887.000000,58.000000,2124.000000,0,0
85,49,23,879.000000,96.000000,2103.000000,0,0
85,49,24,869.000000,133.000000,2078.000000,0,0
85,49,25,865.000000,170.000000,2064.000000,0,0
85,49,26,861.000000,206.000000,2050.000000,0,0
85,49,27,854.000000,242.000000,2030.000000,0,0
85,49,28,846.000000,276.000000,2007.000000,0,0
85,49,29,842.000000,312.000000,1991.000000,0,0
85,49,30,833.000000,345.000000,1964.000000,0,0
85,49,31,829.000000,379.000000,1947.000000,0,0
85,49,32,823.000000,412.000000,1927.000000,0,0
85,49,33,819.000000,446.000000,1910.000000,0,0
85,49,34,813.000000,478.000000,1887.000000,0,0
85,49,35,809.000000,511.000000,1869.000000,0,0
85,49,36,805.000000,543.000000,1850.000000,0,0
85,49,37,801.000000,575.000000,1830.000000,0,0
85,49,38,797.000000,607.000000,1811.000000,0,0
85,49,39,795.000000,640.000000,1795.000000,0,0
85,49,40,790.000000,670.000000,1771.000000,0,0
85,49,41,790.000000,704.000000,1758.000000,0,0
85,50,0,1161.000000,-995.000000,2465.000000,0,0
85,50,1,1174.000000,-957.000000,2511.000000,0,0
85,50,2,1182.000000,-914.000000,2545.000000,0,0
85,50,3,1195.000000,-875.000000,2590.000000,1,0
85,50,4,1198.000000,-827.000000,2613.000000,0,0
85,50,5,1195.000000,-774.000000,2619.000000,0,0
85,50,6,1178.000000,-714.000000,2595.000000,0,0
85,50,7,1161.000000,-655.000000,2569.000000,0,0
85,50,8,1136.000000,-593.000000,2524.000000,0,1
85,50,9,1114.000000,-535.000000,2485.000000,0,0
85,50,10,1093.000000,-480.000000,2447.000000,0,0
85,50,11,1077.000000,-428.000000,2420.000000,0,0
85,50,12,1059.000000,-376.000000,2387.000000,0,0
85,50,13,1043.000000,-327.000000,2355.000000,0,0
85,50,14,1029.000000,-279.000000,2329.000000,0,0
85,50,15,1018.000000,-234.000000,2309.000000,0,0
85,50,16,1002.000000,-188.000000,2277.000000,0,1
85,50,17,988.000000,-145.000000,2248.000000,0,0
85,50,18,976.000000,-102.000000,2221.000000,0,0
85,50,19,965.000000,-60.000000,2199.000000,0,0
